,Price,Bed,Bath,Toilet,Built or Serviced,Property Type,Area,Purchase Type,Parking Space,Security,Electricity,Furnished,Security Doors,CCTV,BQ,Gym,Pool
31734,600000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,1,0,0,0,0,0,0,0
31735,600000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31737,1200000.0,2.0,2.0,2.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31739,1500000.0,3.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31741,2200000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31742,1200000.0,4.0,5.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31744,1000000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31745,2000000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31746,2000000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Gbagada,rent,1,0,0,1,0,0,0,0,0
31754,900000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31755,500000.0,1.0,1.0,1.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
31756,500000.0,1.0,1.0,1.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
31757,600000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31759,1200000.0,3.0,4.0,5.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31760,950000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31761,1500000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31762,2300000.0,3.0,4.0,5.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
31765,400000.0,1.0,1.0,1.0,Serviced,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31767,1000000.0,2.0,3.0,3.0,Furnished,Penthouse flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
31770,350000.0,1.0,2.0,2.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
31771,500000.0,1.0,1.0,1.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
31772,400000.0,1.0,1.0,1.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
31775,2300000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
31776,1200000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
31777,900000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,1,0,1,0,0,0,0,0
31781,1500000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31783,2000000.0,3.0,3.0,3.0,Newly Built,Semi detached duplex,Gbagada,rent,1,0,0,0,0,0,0,0,0
31785,1400000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31786,2000000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31787,350000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31792,750000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31793,800000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31794,2000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31795,1200000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,1,0,0,1,0,0,0,0,0
31796,900000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,1,1,1,1,0,0,0,0,0
31797,1800000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31798,750000.0,1.0,1.0,2.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
31799,900000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,1,1,1,1,0,0,0,0,0
31800,2200000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31801,1400000.0,2.0,2.0,2.0,Furnished,Flat / apartment,Gbagada,rent,1,1,1,1,0,0,0,0,0
31802,1500000.0,3.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31803,2200000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,1,0,0,1,0,0,0,0,0
31806,800000.0,2.0,2.0,2.0,Furnished,Flat / apartment,Gbagada,rent,0,1,0,1,0,0,0,0,0
31812,1100000.0,3.0,3.0,3.0,Furnished,Penthouse flat,Gbagada,rent,1,0,0,1,0,0,0,0,0
31815,250000.0,1.0,1.0,1.0,Furnished,Self contain,Gbagada,rent,0,0,0,1,0,0,0,0,0
31817,200000.0,0.0,1.0,1.0,Newly Built,Self contain,Gbagada,rent,0,0,0,0,0,0,0,0,0
31820,2000000.0,3.0,3.0,4.0,Furnished,Terraced duplex,Gbagada,rent,0,0,0,1,0,0,0,0,0
31829,1600000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31831,1500000.0,2.0,2.0,3.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
31834,2200000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
31841,1400000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
31842,1200000.0,2.0,2.0,2.0,Newly Built,Detached bungalow,Gbagada,rent,0,1,0,0,0,0,0,0,0
31846,600000.0,2.0,2.0,2.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
31848,2200000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31850,900000.0,2.0,2.0,3.0,Furnished,Blocks of flats,Gbagada,rent,0,1,0,1,0,0,0,0,0
31851,200000.0,1.0,1.0,1.0,Newly Built,Self contain,Gbagada,rent,0,0,0,0,0,0,0,0,0
31853,1300000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
31854,2200000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31856,1400000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31857,1300000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31859,1500000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,1,0,0,0,0,0,0,0,0
31860,1200000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31861,1800000.0,3.0,4.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31862,1100000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31863,1300000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31864,1300000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Gbagada,rent,1,0,0,0,0,0,0,0,0
31866,2300000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Gbagada,rent,0,1,0,0,0,0,0,0,0
31867,1400000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31868,1500000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31872,1600000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31873,1600000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31883,220000.0,1.0,1.0,1.0,Newly Built,Self contain,Gbagada,rent,0,0,0,0,0,0,0,0,0
31888,2300000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
31889,1500000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
31890,1600000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31891,1000000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31894,2000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31896,1000000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31906,800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31912,1500000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31913,1500000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31915,1300000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31917,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31919,1800000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
31926,800000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31927,250000.0,1.0,1.0,1.0,Newly Built,Self contain,Gbagada,rent,0,0,0,0,0,0,0,0,0
31932,550000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31933,1100000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31934,550000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31935,1200000.0,3.0,3.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,1,0,0,0,0,0,0,0
31942,2000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31946,1800000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31949,800000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31950,1800000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Gbagada,rent,1,0,0,1,0,0,0,1,0
31954,550000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31956,550000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31958,1200000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31959,1200000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31960,550000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31963,600000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31964,550000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31966,1200000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
31968,800000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
31973,2400000.0,3.0,4.0,4.0,Newly Built,Detached duplex,Gbagada,rent,1,0,0,1,0,0,0,0,0
31978,2000000.0,3.0,4.0,4.0,Furnished,Penthouse flat,Gbagada,rent,0,1,0,1,0,0,0,0,0
31981,2000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,1,0,0,0,0,0,0,0
31982,850000.0,2.0,2.0,3.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
31986,800000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
31990,2000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,1,0,1,0,0,0,0,0
31991,2000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Gbagada,rent,0,1,0,0,0,0,0,0,0
31992,2000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31993,1000000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31994,1000000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
31995,1300000.0,3.0,2.0,3.0,Serviced,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
31996,1700000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32004,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32008,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32014,700000.0,2.0,2.0,2.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32016,900000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32017,1300000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32018,1400000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32019,1500000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32029,900000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32033,1200000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32039,1000000.0,3.0,4.0,4.0,Furnished,Penthouse flat,Gbagada,rent,1,1,1,1,0,0,0,0,0
32044,2300000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32046,900000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32048,550000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,1,0,0,0,0,0,0,0,0
32049,1200000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32050,1000000.0,2.0,2.0,3.0,Furnished,Blocks of flats,Gbagada,rent,1,1,1,1,0,0,0,0,0
32053,1100000.0,3.0,3.0,3.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32054,700000.0,2.0,2.0,2.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32055,1300000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32056,700000.0,2.0,2.0,2.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32062,1000000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32063,550000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32064,800000.0,2.0,2.0,2.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32067,1200000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32069,450000.0,2.0,2.0,2.0,Newly Built,Detached bungalow,Gbagada,rent,0,0,0,0,0,0,0,0,0
32071,800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32072,700000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32076,1000000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32077,1200000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32078,700000.0,2.0,2.0,3.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32079,1000000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32080,800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32081,800000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,1,0,0,0,0,0,0,0
32082,650000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32083,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32084,1200000.0,2.0,2.0,3.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32085,1100000.0,3.0,3.0,3.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32086,1000000.0,3.0,3.0,3.0,Serviced,Blocks of flats,Gbagada,rent,1,1,0,0,0,0,0,0,0
32087,850000.0,2.0,2.0,2.0,Serviced,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32088,900000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32090,1200000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32095,1300000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32096,1500000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32099,1800000.0,2.0,2.0,2.0,Serviced,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32102,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32105,800000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32108,800000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32114,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32116,1300000.0,3.0,3.0,4.0,Furnished,Semi detached duplex,Gbagada,rent,0,0,0,1,0,0,0,0,0
32128,1300000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32129,600000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32131,500000.0,1.0,1.0,1.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
32135,250000.0,1.0,1.0,1.0,Newly Built,Self contain,Gbagada,rent,0,0,0,0,0,0,0,0,0
32139,350000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32141,550000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32142,550000.0,1.0,1.0,1.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
32144,1500000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32148,900000.0,3.0,2.0,2.0,Furnished,Flat / apartment,Gbagada,rent,0,0,1,1,0,0,0,0,0
32153,1500000.0,3.0,3.0,3.0,Serviced,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32154,600000.0,1.0,1.0,2.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
32155,800000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32160,1200000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32161,2200000.0,4.0,3.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32165,2000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32168,750000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32173,1800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32178,850000.0,2.0,3.0,3.0,Furnished,Penthouse flat,Gbagada,rent,1,1,1,1,0,0,0,0,0
32180,1300000.0,2.0,2.0,3.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32181,700000.0,2.0,2.0,3.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32182,1300000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32186,1800000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32189,550000.0,1.0,1.0,1.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
32190,550000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32192,850000.0,2.0,2.0,3.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32193,350000.0,1.0,1.0,1.0,Furnished,Self contain,Gbagada,rent,0,0,0,1,0,0,0,0,0
32194,800000.0,1.0,1.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32195,850000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32196,1500000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32201,250000.0,1.0,1.0,1.0,Newly Built,Self contain,Gbagada,rent,0,1,0,0,0,0,0,0,0
32203,700000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32207,800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32208,1600000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32209,1600000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32212,900000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32213,250000.0,1.0,1.0,1.0,Newly Built,Self contain,Gbagada,rent,0,0,0,0,0,0,0,0,0
32214,550000.0,1.0,1.0,2.0,Furnished,Mini flat,Gbagada,rent,0,0,0,1,0,0,0,0,0
32215,1200000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32216,900000.0,2.0,3.0,3.0,Furnished,Flat / apartment,Gbagada,rent,0,0,0,1,0,0,0,0,0
32218,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Gbagada,rent,0,0,0,0,0,0,0,0,0
32219,800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32220,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32221,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Gbagada,rent,0,0,0,0,0,0,0,0,0
32222,500000.0,1.0,1.0,1.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32223,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Gbagada,rent,0,0,0,0,0,0,0,0,0
32224,500000.0,1.0,2.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,1,0,0,0,0,0,0,0
32229,800000.0,1.0,2.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32230,1500000.0,3.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32232,1400000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32234,1600000.0,4.0,4.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32235,2000000.0,3.0,3.0,3.0,Serviced,Flat / apartment,Gbagada,rent,0,1,0,0,0,0,0,0,0
32236,1200000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Gbagada,rent,0,0,0,1,0,0,0,0,0
32238,900000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32239,1000000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32240,1300000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32242,1100000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
32254,1000000.0,2.0,2.0,2.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32255,1000000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32258,1100000.0,2.0,1.0,2.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32259,1300000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32260,900000.0,2.0,2.0,2.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32261,1300000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32262,1200000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Gbagada,rent,0,0,0,0,0,0,0,0,0
32263,750000.0,1.0,2.0,2.0,Newly Built,Mini flat,Gbagada,rent,1,0,0,0,0,0,0,0,0
32271,750000.0,1.0,2.0,2.0,Newly Built,Mini flat,Gbagada,rent,0,0,0,0,0,0,0,0,0
32272,1000000.0,3.0,2.0,3.0,Newly Built,Flat / apartment,Gbagada,rent,0,0,0,0,0,0,0,0,0
